"Gene","lfc","padj","Significant","Regulation","Species","Daterange"
"HDAC1",0.0774405814026803,0.734168978903288,FALSE,"None","Cyno","7"
"HDAC10",0.505783546384707,0.0505000143288397,FALSE,"None","Cyno","7"
"HDAC11",0.365210339095503,0.219470736214539,FALSE,"None","Cyno","7"
"HDAC2",-0.490852437729408,0.00428183774974532,FALSE,"None","Cyno","7"
"HDAC3",0.21715316420815,0.0632010079294481,FALSE,"None","Cyno","7"
"HDAC4",0.0613420284829945,0.963390201776855,FALSE,"None","Cyno","7"
"HDAC5",0.613556295682223,0.00342164735765651,FALSE,"None","Cyno","7"
"HDAC6",0.347040789537583,0.153533576699044,FALSE,"None","Cyno","7"
"HDAC7",0.223030562176946,0.00252775050684206,FALSE,"None","Cyno","7"
"HDAC8",-0.42722546470256,0.00937101166714571,FALSE,"None","Cyno","7"
"HDAC9",-0.473792805265906,0.181126897121174,FALSE,"None","Cyno","7"
"HDC",-0.0118885832506904,0.637137380395295,FALSE,"None","Cyno","7"
"HDDC2",-0.189783905316176,0.339282060589396,FALSE,"None","Cyno","7"
"HDDC3",0.632036940518966,0.113967854561856,FALSE,"None","Cyno","7"
"HDGF",0.337234315557272,0.038619849640416,FALSE,"None","Cyno","7"
"HDGFL2",0.245529954236664,3.24883134453263e-05,FALSE,"None","Cyno","7"
"HDGFL3",0.00385181211072583,0.179323324099224,FALSE,"None","Cyno","7"
"HDHD2",-0.64554960282655,0.00846880063939796,FALSE,"None","Cyno","7"
"HDHD3",0.00657703005766812,0.959698782184767,FALSE,"None","Cyno","7"
"HDHD5",0.139696493193149,0.285439632147175,FALSE,"None","Cyno","7"
"HDLBP",0.358854815269903,0.0719830834962582,FALSE,"None","Cyno","7"
"HDX",0.0182613311784679,0.528422172202172,FALSE,"None","Cyno","7"
"HEATR1",-0.439156388596847,0.00108722505755738,FALSE,"None","Cyno","7"
"HEATR3",-0.14006870425823,0.135132250640149,FALSE,"None","Cyno","7"
"HEATR4",-0.0954230397690256,0.0490774255867715,FALSE,"None","Cyno","7"
"HEATR5A",-0.214549999685739,0.0381583105554891,FALSE,"None","Cyno","7"
"HEATR5B",-0.294128246311553,0.111053498520131,FALSE,"None","Cyno","7"
"HEATR9",-0.00353530379256807,0.941922133320148,FALSE,"None","Cyno","7"
"HEBP1",0.0831324939083805,0.869347892372249,FALSE,"None","Cyno","7"
"HECA",-0.371959194055561,0.325911885400126,FALSE,"None","Cyno","7"
"HECTD1",-0.181366961929419,0.0171104430153255,FALSE,"None","Cyno","7"
"HECTD2",-0.260973421225227,0.16656949243233,FALSE,"None","Cyno","7"
"HECTD3",0.638995134611352,0.0343383148702964,FALSE,"None","Cyno","7"
"HECTD4",0.310729720524957,0.116805395441409,FALSE,"None","Cyno","7"
"HECW1",0.327222563947394,0.459021768813221,FALSE,"None","Cyno","7"
"HECW2",-0.543425127533915,0.236899041618111,FALSE,"None","Cyno","7"
"HEG1",0.100614556158251,0.898309966258561,FALSE,"None","Cyno","7"
"HELB",-0.214720599789853,0.358856693850964,FALSE,"None","Cyno","7"
"HELLS",-0.175289665096756,0.296302383400861,FALSE,"None","Cyno","7"
"HELQ",-0.442512885710508,0.000186671617543254,FALSE,"None","Cyno","7"
"HELT",0.0500538894603022,0.809240523549282,FALSE,"None","Cyno","7"
"HELZ",-0.289628849482778,0.000689519587913325,FALSE,"None","Cyno","7"
"HEMGN",0.101331188192502,0.719950663326657,FALSE,"None","Cyno","7"
"HEMK1",0.238046564637287,0.00322725412472943,FALSE,"None","Cyno","7"
"HENMT1",-0.121397445972997,0.531628659070939,FALSE,"None","Cyno","7"
"HEPACAM",-0.0643198280889958,0.784552131093725,FALSE,"None","Cyno","7"
"HEPACAM2",0.156605896352695,0.385137788618961,FALSE,"None","Cyno","7"
"HEPH",-0.0253311107663756,0.664553957012577,FALSE,"None","Cyno","7"
"HEPHL1",-0.101160824368393,0.757792801740519,FALSE,"None","Cyno","7"
"HERC1",-0.0128803103386899,0.228278897725433,FALSE,"None","Cyno","7"
"HERC3",-0.477957094618881,0.000608450050415066,FALSE,"None","Cyno","7"
"HERC4",-0.422097608144096,0.0148851395646631,FALSE,"None","Cyno","7"
"HERC5",-0.135793222275461,0.11341061970292,FALSE,"None","Cyno","7"
"HERC6",-0.102604849511555,0.0516381945512636,FALSE,"None","Cyno","7"
"HERPUD1",0.0560686595541141,0.921664059281513,FALSE,"None","Cyno","7"
"HERPUD2",-0.1410057051832,0.209716556634706,FALSE,"None","Cyno","7"
"HES1",-0.0226083946515586,0.722731007598251,FALSE,"None","Cyno","7"
"HES2",0.0270622027701228,0.412842548936031,FALSE,"None","Cyno","7"
"HES6",0.0502558402893384,0.86992403571642,FALSE,"None","Cyno","7"
"HESX1",0.0939541629019126,0.0245475716241261,FALSE,"None","Cyno","7"
"HEXA",0.136924874414273,0.485581286289757,FALSE,"None","Cyno","7"
"HEXB",-0.0158057055439092,0.512678367514854,FALSE,"None","Cyno","7"
"HEXD",0.346753330234769,0.161779504938839,FALSE,"None","Cyno","7"
"HEXIM1",0.428832682129855,0.0121318670928431,FALSE,"None","Cyno","7"
"HEXIM2",0.441317927309658,0.00433149566325603,FALSE,"None","Cyno","7"
"HEY1",0.0177674730484841,0.849845293722817,FALSE,"None","Cyno","7"
"HEY2",-0.0440869383313364,0.862480122233384,FALSE,"None","Cyno","7"
"HFE",0.0181398393138089,0.790702921698968,FALSE,"None","Cyno","7"
"HGD",0.105641055583038,0.0429869709928464,FALSE,"None","Cyno","7"
"HGF",-0.0660053685519734,0.918965955834392,FALSE,"None","Cyno","7"
"HHAT",-0.0861990990176349,0.819654607688741,FALSE,"None","Cyno","7"
"HHATL",0.0745292883998682,0.672293102868153,FALSE,"None","Cyno","7"
"HHIP",-0.140312255885713,0.522571307289866,FALSE,"None","Cyno","7"
"HHIPL2",-0.0818342181412699,0.0208960042122248,FALSE,"None","Cyno","7"
"HIBADH",-0.448941276857302,0.15171827984901,FALSE,"None","Cyno","7"
"HIBCH",-0.396690538355815,0.0916975815268043,FALSE,"None","Cyno","7"
"HIC2",0.157028228281906,0.187484302195666,FALSE,"None","Cyno","7"
"HID1",0.0292471293269223,0.101073540324699,FALSE,"None","Cyno","7"
"HIF1A",-0.14406341812761,0.00104217199065691,FALSE,"None","Cyno","7"
"HIF1AN",0.100074204707268,0.493118356663769,FALSE,"None","Cyno","7"
"HIF3A",-0.0586060315677804,0.374550931133935,FALSE,"None","Cyno","7"
"HIGD1A",-0.0957157131440714,0.156616342429264,FALSE,"None","Cyno","7"
"HIGD1B",0.0265755070050086,0.661199970499384,FALSE,"None","Cyno","7"
"HIGD1C",0.0147679482714148,0.93752455510591,FALSE,"None","Cyno","7"
"HIGD2A",0.167699882317282,0.0572574064545646,FALSE,"None","Cyno","7"
"HIKESHI",-0.372037140461019,0.0119458225335341,FALSE,"None","Cyno","7"
"HINFP",0.171293991659047,0.432539874298974,FALSE,"None","Cyno","7"
"HINT1",0.144181453446384,0.385137788618961,FALSE,"None","Cyno","7"
"HINT2",0.112207242721822,0.334837678373523,FALSE,"None","Cyno","7"
"HINT3",-0.258228241463357,0.330433616624846,FALSE,"None","Cyno","7"
"HIP1",0.344428903719991,0.136133011701809,FALSE,"None","Cyno","7"
"HIP1R",0.558927531332359,0.0111991560127272,FALSE,"None","Cyno","7"
"HIPK1",0.376360206599911,0.383374149314764,FALSE,"None","Cyno","7"
"HIPK2",-0.130083879097249,0.337887559453436,FALSE,"None","Cyno","7"
"HIPK3",-0.115485439256213,0.171158215736708,FALSE,"None","Cyno","7"
"HIPK4",0.150712017561116,0.195017999356101,FALSE,"None","Cyno","7"
"HIRA",0.157387334065769,0.122333680742482,FALSE,"None","Cyno","7"
"HIVEP1",-0.106769776828818,0.009179807439967,FALSE,"None","Cyno","7"
"HIVEP2",-0.020819866160029,0.490636536539838,FALSE,"None","Cyno","7"
"HIVEP3",0.144022029079506,0.135339059414767,FALSE,"None","Cyno","7"
"HJURP",0.137798197613959,0.719743710469431,FALSE,"None","Cyno","7"
"HJV",-0.0254572155425683,0.415033589109901,FALSE,"None","Cyno","7"
"HK1",0.429960318711656,0.0423494996456646,FALSE,"None","Cyno","7"
"HK2",0.290521065103425,0.433767688062964,FALSE,"None","Cyno","7"
"HK3",0.162132879054028,0.668302290725002,FALSE,"None","Cyno","7"
"HKDC1",-0.019281786565557,0.0337475803699958,FALSE,"None","Cyno","7"
"HLA-DMA",0.154019083806958,0.6994797475336,FALSE,"None","Cyno","7"
"HLA-DMB",0.138450029839457,0.859310718380786,FALSE,"None","Cyno","7"
"HLA-DOA",0.0995883239032426,0.705676650014084,FALSE,"None","Cyno","7"
"HLA-DOB",-0.0273063801310325,0.991669215572696,FALSE,"None","Cyno","7"
"HLA-DQA1",0.089639341325109,0.718996807596093,FALSE,"None","Cyno","7"
"HLA-DRA",0.191994577260769,0.0735525393660124,FALSE,"None","Cyno","7"
"HLA-DRB5",0.173673891711079,0.0526517192314526,FALSE,"None","Cyno","7"
"HLA-F",0.0318937328772202,0.0751010941727054,FALSE,"None","Cyno","7"
"HLCS",-0.131523834070221,0.873652727180529,FALSE,"None","Cyno","7"
"HLF",-0.0103849375638626,0.927182730018855,FALSE,"None","Cyno","7"
"HLTF",-0.601945469809893,0.0285918548901136,FALSE,"None","Cyno","7"
"HLX",0.0894438390854563,0.533680890000562,FALSE,"None","Cyno","7"
"HM13",0.0963040895103518,0.854339998929013,FALSE,"None","Cyno","7"
"HMBOX1",-0.63925135740983,8.44168026652017e-05,FALSE,"None","Cyno","7"
"HMBS",0.45075435946738,0.0646507218102875,FALSE,"None","Cyno","7"
"HMCES",-0.134146242988012,0.843284355217423,FALSE,"None","Cyno","7"
"HMCN1",-0.119504807319485,0.431179408123808,FALSE,"None","Cyno","7"
"HMG20A",-0.498470797166054,0.00220642640456302,FALSE,"None","Cyno","7"
"HMGB1",0.155323495857702,0.606309827047577,FALSE,"None","Cyno","7"
"HMGB2",0.0687942370478859,0.700805869613887,FALSE,"None","Cyno","7"
"HMGCL",0.363239593207579,0.0585896831156782,FALSE,"None","Cyno","7"
"HMGCR",-0.00570947572052479,0.628023372412267,FALSE,"None","Cyno","7"
"HMGCS1",-0.00429202124639461,0.171393550864689,FALSE,"None","Cyno","7"
"HMGCS2",-0.116666834746731,0.721142861411298,FALSE,"None","Cyno","7"
"HMGN2",-0.123726461023433,0.878019106276421,FALSE,"None","Cyno","7"
"HMGN3",-0.0994699707170022,0.929872199241573,FALSE,"None","Cyno","7"
"HMGN4",0.0257044247966204,0.938488607361699,FALSE,"None","Cyno","7"
"HMGN5",-0.272755475102122,0.311123996057776,FALSE,"None","Cyno","7"
"HMGXB3",-0.0911561321016292,0.36713287258319,FALSE,"None","Cyno","7"
"HMGXB4",-0.288729491918281,0.199874482711674,FALSE,"None","Cyno","7"
"HMMR",-0.00554342062700986,0.995510278157133,FALSE,"None","Cyno","7"
"HMOX1",0.0765552271226663,0.938488607361699,FALSE,"None","Cyno","7"
"HMOX2",0.233497751721084,0.424381076046415,FALSE,"None","Cyno","7"
"HNF1A",-0.0552886056009745,0.18843341381642,FALSE,"None","Cyno","7"
"HNF1B",0.057623056588391,0.211072926460601,FALSE,"None","Cyno","7"
"HNF4A",0.0456793982646029,0.888814656977101,FALSE,"None","Cyno","7"
"HNRNPA1",-0.153821908936919,0.280187630852133,FALSE,"None","Cyno","7"
"HNRNPA1L3",-0.00660631206858694,0.172800802847513,FALSE,"None","Cyno","7"
"HNRNPA2B1",-0.125142495010959,0.794079311648779,FALSE,"None","Cyno","7"
"HNRNPA3",-0.428651553320321,0.00726638954667699,FALSE,"None","Cyno","7"
"HNRNPD",-0.544220279765088,1.56499812421092e-05,FALSE,"None","Cyno","7"
"HNRNPDL",-0.320451776722241,0.173410878533396,FALSE,"None","Cyno","7"
"HNRNPF",0.106427050020492,0.0963092024424482,FALSE,"None","Cyno","7"
"HNRNPH1",-0.318503575157634,0.260803868097921,FALSE,"None","Cyno","7"
"HNRNPH2",0.157760057197518,0.102965331445265,FALSE,"None","Cyno","7"
"HNRNPH3",-0.17580539049581,0.562111709273835,FALSE,"None","Cyno","7"
"HNRNPK",0.00068738574040801,0.822264843910216,FALSE,"None","Cyno","7"
"HNRNPLL",-0.146401791786298,0.0157277986841815,FALSE,"None","Cyno","7"
"HNRNPM",0.503625136344184,0.0677201344786739,FALSE,"None","Cyno","7"
"HNRNPR",-0.0349299047620818,0.533565435235615,FALSE,"None","Cyno","7"
"HNRNPU",-0.256825635108719,0.192428964982333,FALSE,"None","Cyno","7"
"HNRNPUL1",0.145672729409928,0.121458694862384,FALSE,"None","Cyno","7"
"HNRNPUL2",0.226900001107171,0.014792841199913,FALSE,"None","Cyno","7"
"HOGA1",0.0861162781424306,0.39597068505135,FALSE,"None","Cyno","7"
"HOMER1",-0.533162180621393,0.00336410152019804,FALSE,"None","Cyno","7"
"HOMER2",-0.278113491417127,0.174029155925724,FALSE,"None","Cyno","7"
"HOMER3",0.114449846353561,0.312214935326567,FALSE,"None","Cyno","7"
"HOMEZ",0.266258224749451,0.074151888363638,FALSE,"None","Cyno","7"
"HOOK1",0.00528445337867869,0.905736993004082,FALSE,"None","Cyno","7"
"HOOK3",-0.0432624406963965,5.85348908366662e-06,FALSE,"None","Cyno","7"
"HOPX",0.00697922670108149,0.97727897311528,FALSE,"None","Cyno","7"
"HORMAD1",-0.0522420290662619,0.764690513164147,FALSE,"None","Cyno","7"
"HORMAD2",0.00135476881583425,0.938797666169394,FALSE,"None","Cyno","7"
"HOXA1",-0.0236295928792087,0.900297285444921,FALSE,"None","Cyno","7"
"HOXA2",-0.108140627376868,0.650037577304184,FALSE,"None","Cyno","7"
"HOXA9",0.0655807389785827,0.378809807870301,FALSE,"None","Cyno","7"
"HOXB4",0.000591406878415939,0.770424422126786,FALSE,"None","Cyno","7"
"HOXB7",-0.113004040338035,0.428617211359773,FALSE,"None","Cyno","7"
"HP1BP3",0.0815672384231092,0.0287726371298073,FALSE,"None","Cyno","7"
"HPCA",-0.0787783784540275,0.513967167521684,FALSE,"None","Cyno","7"
"HPCAL1",0.0053718094065203,0.525395571791383,FALSE,"None","Cyno","7"
"HPCAL4",0.060263693185275,0.667364912144402,FALSE,"None","Cyno","7"
"HPD",0.522288480124658,0.0178111955608833,FALSE,"None","Cyno","7"
"HPF1",-0.862876473558638,0.00608347595217122,FALSE,"None","Cyno","7"
"HPGD",0.00921731924290091,0.736664486087124,FALSE,"None","Cyno","7"
"HPN",0.138846186697114,0.456802182743094,FALSE,"None","Cyno","7"
"HPRT1",-0.425600638216713,0.123247882064577,FALSE,"None","Cyno","7"
"HPS1",0.185861802337914,0.117707726367773,FALSE,"None","Cyno","7"
"HPS3",-0.424300156321458,1.48593420532078e-05,FALSE,"None","Cyno","7"
"HPS4",0.206087713637712,0.599195245289814,FALSE,"None","Cyno","7"
"HPS5",-0.157281481381342,0.0449591802335275,FALSE,"None","Cyno","7"
"HPSE",-0.152765735915156,0.139461334033613,FALSE,"None","Cyno","7"
"HPSE2",-0.171182000218371,0.614395028295367,FALSE,"None","Cyno","7"
"HPX",-0.0153647529141531,0.852049104774599,FALSE,"None","Cyno","7"
"HR",0.177951319808672,0.0565458188575179,FALSE,"None","Cyno","7"
"HRAS",0.826254859705743,0.0376146650474923,FALSE,"None","Cyno","7"
"HRH1",0.0777104717787396,0.524857821899404,FALSE,"None","Cyno","7"
"HRH2",0.00352421405728154,0.0717242505000383,FALSE,"None","Cyno","7"
"HRNR",-0.0128964990242447,0.368691431909072,FALSE,"None","Cyno","7"
"HROB",0.220369208237939,0.651307379515685,FALSE,"None","Cyno","7"
"HS1BP3",0.234911360580882,7.39123543865551e-06,FALSE,"None","Cyno","7"
"HS2ST1",-0.720164533194051,0.000630558559087116,FALSE,"None","Cyno","7"
"HS3ST2",-0.0446790342500204,0.436886872236967,FALSE,"None","Cyno","7"
"HS3ST3A1",0.115984620422249,0.555264234447534,FALSE,"None","Cyno","7"
"HS3ST3B1",-0.0717799134773831,0.869261376652608,FALSE,"None","Cyno","7"
"HS3ST5",-0.037016924993789,0.390817624356718,FALSE,"None","Cyno","7"
"HSBP1",-0.205123766074952,0.497432657502589,FALSE,"None","Cyno","7"
"HSBP1L1",0.24595112419709,0.356357163509923,FALSE,"None","Cyno","7"
"HSD11B1",-0.0156235542431819,0.0663885644092679,FALSE,"None","Cyno","7"
"HSD11B1L",0.45660328804837,0.0302495284122577,FALSE,"None","Cyno","7"
"HSD11B2",0.268619508606952,0.040011166450682,FALSE,"None","Cyno","7"
"HSD17B1",0.125487549340443,0.195762805563645,FALSE,"None","Cyno","7"
"HSD17B10",0.35390512180461,0.306719600532747,FALSE,"None","Cyno","7"
"HSD17B11",-0.140935913934769,0.768848953114264,FALSE,"None","Cyno","7"
"HSD17B12",-0.621256656444352,0.00896641183073024,FALSE,"None","Cyno","7"
"HSD17B13",0.0398880709589784,0.272783794041723,FALSE,"None","Cyno","7"
"HSD17B2",0.00526627787217522,0.784768584913392,FALSE,"None","Cyno","7"
"HSD17B3",0.257101366203349,0.421139411829517,FALSE,"None","Cyno","7"
"HSD17B4",-0.367080112706723,0.0423226244747012,FALSE,"None","Cyno","7"
"HSD17B6",-0.137426972409252,0.623192005366274,FALSE,"None","Cyno","7"
"HSD17B8",0.327628961470644,0.329907710748059,FALSE,"None","Cyno","7"
"HSD3B7",-0.00430900396704513,0.695356613667575,FALSE,"None","Cyno","7"
"HSDL1",0.198098606047116,0.197005317543302,FALSE,"None","Cyno","7"
"HSDL2",-0.100595760309766,0.392384505190177,FALSE,"None","Cyno","7"
"HSF1",0.627000483444872,0.000750510890726199,FALSE,"None","Cyno","7"
"HSF2",-0.646138774474258,0.0308758741266895,FALSE,"None","Cyno","7"
"HSF2BP",0.0730686932121926,0.0262663005335698,FALSE,"None","Cyno","7"
"HSF4",0.0828105137103606,0.770111889883365,FALSE,"None","Cyno","7"
"HSH2D",0.224744665125139,0.530524829278563,FALSE,"None","Cyno","7"
"HSP90AA1",0.028334961029488,0.861469947887523,FALSE,"None","Cyno","7"
"HSP90AB1",0.0745470059901619,7.17055928435035e-05,FALSE,"None","Cyno","7"
"HSP90B1",-0.044849343481837,0.988517010040492,FALSE,"None","Cyno","7"
"HSPA12A",0.11500707144469,0.687061899546064,FALSE,"None","Cyno","7"
"HSPA12B",0.562915074149955,0.00624877977245087,FALSE,"None","Cyno","7"
"HSPA13",0.448707870324597,0.2733048160229,FALSE,"None","Cyno","7"
"HSPA14",-0.302401605558263,0.00353010602708907,FALSE,"None","Cyno","7"
"HSPA1L",0.112420146565451,0.358634789739475,FALSE,"None","Cyno","7"
"HSPA4L",-0.0792621099892103,0.946057153165605,FALSE,"None","Cyno","7"
"HSPA5",0.440934292445118,0.0984250547958782,FALSE,"None","Cyno","7"
"HSPA9",-0.0580677139825046,0.98808505976909,FALSE,"None","Cyno","7"
"HSPB8",0.0191887690812016,0.600314626973386,FALSE,"None","Cyno","7"
"HSPBAP1",-0.211609671707741,0.402175967816851,FALSE,"None","Cyno","7"
"HSPBP1",0.050810237416879,0.334912368429462,FALSE,"None","Cyno","7"
"HSPG2",0.0680422330470372,0.871789561387247,FALSE,"None","Cyno","7"
"HSPH1",-0.214779285815845,0.177213714020164,FALSE,"None","Cyno","7"
"HTATSF1",0.126999923578019,0.773771662206645,FALSE,"None","Cyno","7"
"HTD2",-0.0216639196732397,0.514939585343569,FALSE,"None","Cyno","7"
"HTR2A",-0.0591944600449046,0.67168534200364,FALSE,"None","Cyno","7"
"HTR2B",-0.764299300799342,8.83271817303973e-07,FALSE,"None","Cyno","7"
"HTR2C",0.0203231956872567,0.0568373581487013,FALSE,"None","Cyno","7"
"HTR3A",-0.0362304843950194,0.521107641971332,FALSE,"None","Cyno","7"
"HTR3B",0.00837624262202996,0.568261322939188,FALSE,"None","Cyno","7"
"HTR3C",-0.0783405990648628,0.524395695857486,FALSE,"None","Cyno","7"
"HTR3E",-0.147501866020717,0.132273775135767,FALSE,"None","Cyno","7"
"HTR4",0.0214734372553809,0.923168611323798,FALSE,"None","Cyno","7"
"HTR5A",-0.0669518892111132,0.849034864350846,FALSE,"None","Cyno","7"
"HTR6",0.0575797893092614,0.287567873051563,FALSE,"None","Cyno","7"
"HTR7",-0.0443346931221964,0.599524595245277,FALSE,"None","Cyno","7"
"HTRA1",-0.00138967249057917,0.904584393748397,FALSE,"None","Cyno","7"
"HTRA2",0.376882219565017,0.215697606938013,FALSE,"None","Cyno","7"
"HTRA3",-0.0615112160861091,0.677552544073522,FALSE,"None","Cyno","7"
"HTRA4",0.0444894247579497,0.508946158807587,FALSE,"None","Cyno","7"
"HTT",0.0517688574677314,0.899584584378468,FALSE,"None","Cyno","7"
"HUNK",-0.00213408428036702,0.734157502144789,FALSE,"None","Cyno","7"
"HUS1",-0.202666443380091,0.199129118103342,FALSE,"None","Cyno","7"
"HUWE1",-0.0128101895465474,0.886186838004151,FALSE,"None","Cyno","7"
"HVCN1",0.0502642298808164,0.625155286336977,FALSE,"None","Cyno","7"
"HYAL1",0.0584718932100772,0.408921479013334,FALSE,"None","Cyno","7"
"HYAL2",0.260908180811935,0.0559481383137215,FALSE,"None","Cyno","7"
"HYAL3",0.81184486256871,0.0334390984778799,FALSE,"None","Cyno","7"
"HYCC1",-0.280050555025299,0.175173540113841,FALSE,"None","Cyno","7"
"HYCC2",-0.264807193606034,0.00674374235766287,FALSE,"None","Cyno","7"
"HYDIN",-0.0310283024092282,0.537878712246947,FALSE,"None","Cyno","7"
"HYI",0.638378567827848,0.0986806214823875,FALSE,"None","Cyno","7"
"HYKK",0.134957421584937,0.702102159182552,FALSE,"None","Cyno","7"
"HYLS1",-0.0796923572072599,0.130780225072043,FALSE,"None","Cyno","7"
"HYOU1",0.389522864315857,0.00185644810910081,FALSE,"None","Cyno","7"
"HYPK",0.327760351039994,0.0277765392188001,FALSE,"None","Cyno","7"
"IAH1",-0.0944059889993117,0.137735266801315,FALSE,"None","Cyno","7"
"IARS1",-0.206721458841865,0.421339493689056,FALSE,"None","Cyno","7"
"IARS2",-0.263418247617621,7.83905777295377e-05,FALSE,"None","Cyno","7"
"IBA57",0.0461046212814064,0.886134937668657,FALSE,"None","Cyno","7"
"IBTK",-0.567403920016686,0.00109101519189459,FALSE,"None","Cyno","7"
"ICA1",0.0400512023792642,0.124771284190135,FALSE,"None","Cyno","7"
"ICA1L",-0.146532891176796,0.0135188396028553,FALSE,"None","Cyno","7"
"ICAM1",0.101560334977706,0.718872173822876,FALSE,"None","Cyno","7"
"ICAM2",0.0841555956628624,0.0446407083759403,FALSE,"None","Cyno","7"
"ICAM4",0.330446656635764,0.161703351698082,FALSE,"None","Cyno","7"
"ICAM5",0.0638935022037544,0.472032961689738,FALSE,"None","Cyno","7"
"ICE1",-0.37388134304302,0.00183698104543933,FALSE,"None","Cyno","7"
"ICE2",-0.656389431801931,9.03229990979713e-05,FALSE,"None","Cyno","7"
"ICMT",-0.00550891803655647,0.0182991833116345,FALSE,"None","Cyno","7"
"ICOS",-0.696501850480824,0.0816390556867371,FALSE,"None","Cyno","7"
"ICOSLG",0.458349716940489,0.178285217053999,FALSE,"None","Cyno","7"
"ID1",-0.0453660215916886,0.255887431414236,FALSE,"None","Cyno","7"
