"Gene","lfc","padj","Significant","Regulation","Species","Strain","Daterange"
"ITIH5",0.366554001628079,0.190042554903551,FALSE,"None","AGM","Malale","10"
"ITIH6",0.0164743955360141,0.96369390126631,FALSE,"None","AGM","Malale","10"
"ITK",-0.0433582295853551,0.840035492226182,FALSE,"None","AGM","Malale","10"
"ITLN1",0.861304356521756,0.00232785650029012,FALSE,"None","AGM","Malale","10"
"ITM2A",0.24379462880592,0.206246321059023,FALSE,"None","AGM","Malale","10"
"ITM2B",-0.700787133155642,1.04816787521208e-07,FALSE,"None","AGM","Malale","10"
"ITM2C",-0.228300867633509,0.220112469291312,FALSE,"None","AGM","Malale","10"
"ITPA",0.484082764671821,4.95190643946432e-05,FALSE,"None","AGM","Malale","10"
"ITPK1",0.477566580425562,0.0116721433490167,FALSE,"None","AGM","Malale","10"
"ITPKA",0.0572056881463771,0.862197682112339,FALSE,"None","AGM","Malale","10"
"ITPKB",0.255058091022993,0.0727665466343362,FALSE,"None","AGM","Malale","10"
"ITPKC",0.658298144742595,0.0120590362945215,FALSE,"None","AGM","Malale","10"
"ITPR1",0.345402318763695,0.0020248303407865,FALSE,"None","AGM","Malale","10"
"ITPR2",-0.409520415283786,2.16843777373223e-05,FALSE,"None","AGM","Malale","10"
"ITPR3",0.528411569516981,7.70355083395474e-05,FALSE,"None","AGM","Malale","10"
"ITPRID2",-0.0406089738613968,0.852716668283236,FALSE,"None","AGM","Malale","10"
"ITPRIP",-0.0774236909707352,0.650864726910288,FALSE,"None","AGM","Malale","10"
"ITPRIPL2",2.11839038402218,3.12696005818774e-10,TRUE,"Up","AGM","Malale","10"
"ITSN1",-1.30481451183718,7.89142742696429e-13,FALSE,"None","AGM","Malale","10"
"ITSN2",-0.378638433978451,5.80048477804474e-07,FALSE,"None","AGM","Malale","10"
"IVD",0.0741059905959013,0.379010865415351,FALSE,"None","AGM","Malale","10"
"IVNS1ABP",-1.21985794132283,2.48946903175279e-23,FALSE,"None","AGM","Malale","10"
"IWS1",0.206853785573173,0.00101040071404603,FALSE,"None","AGM","Malale","10"
"IZUMO1",0.273533289707308,0.37516255852604,FALSE,"None","AGM","Malale","10"
"IZUMO2",0.398039163688918,0.125317533268326,FALSE,"None","AGM","Malale","10"
"IZUMO4",0.23772089529578,0.298732208430518,FALSE,"None","AGM","Malale","10"
"JADE1",-0.42870726284058,5.23032774999991e-06,FALSE,"None","AGM","Malale","10"
"JADE3",-0.226130046063238,0.338296771841212,FALSE,"None","AGM","Malale","10"
"JAG1",0.322656709952124,0.198860297483412,FALSE,"None","AGM","Malale","10"
"JAGN1",-0.135681982917233,0.389168303300098,FALSE,"None","AGM","Malale","10"
"JAK1",-0.253220628975341,5.76562330355544e-05,FALSE,"None","AGM","Malale","10"
"JAK2",1.21183580884129,1.86662131084552e-10,FALSE,"None","AGM","Malale","10"
"JAK3",0.679889266670999,2.77107522296766e-09,FALSE,"None","AGM","Malale","10"
"JAKMIP1",0.0437626167233293,0.870512302685676,FALSE,"None","AGM","Malale","10"
"JAKMIP2",-0.199412031519805,0.499515535351306,FALSE,"None","AGM","Malale","10"
"JAKMIP3",0.178323313897327,0.548110435685482,FALSE,"None","AGM","Malale","10"
"JAM2",0.220449907057463,0.266193849302036,FALSE,"None","AGM","Malale","10"
"JAM3",-0.248543729672806,0.172765108997352,FALSE,"None","AGM","Malale","10"
"JAML",-1.33331749533573,2.96578594654793e-07,FALSE,"None","AGM","Malale","10"
"JARID2",0.297197793348083,0.0388456830364977,FALSE,"None","AGM","Malale","10"
"JAZF1",-0.192990983667625,0.416528870501238,FALSE,"None","AGM","Malale","10"
"JCAD",1.47962457644853,6.96837530053609e-09,FALSE,"None","AGM","Malale","10"
"JCHAIN",-1.86830208883439,9.29768268108209e-09,FALSE,"None","AGM","Malale","10"
"JDP2",-0.605163648607671,0.0169698910951513,FALSE,"None","AGM","Malale","10"
"JHY",-0.337498804077917,0.0607558770211651,FALSE,"None","AGM","Malale","10"
"JKAMP",-0.411682560318455,0.00042035762244204,FALSE,"None","AGM","Malale","10"
"JMJD1C",-0.672273546012616,3.66430957847917e-08,FALSE,"None","AGM","Malale","10"
"JMJD4",0.359863601675806,0.0429200689134518,FALSE,"None","AGM","Malale","10"
"JMJD6",-0.460457987873064,0.0190594153721417,FALSE,"None","AGM","Malale","10"
"JMJD8",0.0546971299056245,0.668908639968606,FALSE,"None","AGM","Malale","10"
"JMY",-0.316935407416168,7.27385739321159e-05,FALSE,"None","AGM","Malale","10"
"JOSD1",0.0341820291765192,0.763235209836023,FALSE,"None","AGM","Malale","10"
"JOSD2",-1.84001502766247,1.41643636280501e-08,FALSE,"None","AGM","Malale","10"
"JPH1",0.383990792049945,0.201865923704309,FALSE,"None","AGM","Malale","10"
"JPH2",0.47825068751948,0.0753851759085706,FALSE,"None","AGM","Malale","10"
"JPH3",0.532554005612885,0.00498525051054807,FALSE,"None","AGM","Malale","10"
"JPT2",0.171874214154738,0.0338367093487907,FALSE,"None","AGM","Malale","10"
"JRK",-0.0826522053842847,0.559093595934804,FALSE,"None","AGM","Malale","10"
"JRKL",-0.107680265044587,0.529006984265059,FALSE,"None","AGM","Malale","10"
"JTB",-1.28440992112326,1.70744538315539e-09,FALSE,"None","AGM","Malale","10"
"JUN",1.4563281627376,9.4307709860726e-06,FALSE,"None","AGM","Malale","10"
"JUP",5.56214261803662,2.12719742255059e-60,TRUE,"Up","AGM","Malale","10"
"KALRN",-0.964781397749677,0.00180534080191248,FALSE,"None","AGM","Malale","10"
"KANK1",0.205525611548985,0.318536186858127,FALSE,"None","AGM","Malale","10"
"KANK2",-3.49039709902221,2.00553490160957e-23,TRUE,"Down","AGM","Malale","10"
"KANK4",0.456863987906979,0.0368735596610094,FALSE,"None","AGM","Malale","10"
"KANSL1",-0.109195209678327,0.246881319310532,FALSE,"None","AGM","Malale","10"
"KANSL1L",-0.714669999045193,9.28390904989551e-11,FALSE,"None","AGM","Malale","10"
"KANSL2",-0.0832937477524218,0.32093929556415,FALSE,"None","AGM","Malale","10"
"KANSL3",0.574040157216113,4.26512751913541e-12,FALSE,"None","AGM","Malale","10"
"KARS1",0.338273987788691,6.9999987091944e-07,FALSE,"None","AGM","Malale","10"
"KASH5",0.288456641923899,0.233899422024124,FALSE,"None","AGM","Malale","10"
"KAT14",-0.0908076332666329,0.318282301065865,FALSE,"None","AGM","Malale","10"
"KAT2A",0.92195037739356,3.42617347985178e-08,FALSE,"None","AGM","Malale","10"
"KAT2B",-1.25070296391959,2.63490172185208e-11,FALSE,"None","AGM","Malale","10"
"KAT5",0.0114175768425641,0.925178491396123,FALSE,"None","AGM","Malale","10"
"KAT6A",-0.501200994708214,2.68524038303471e-06,FALSE,"None","AGM","Malale","10"
"KAT6B",-0.0913214739915321,0.553718068925826,FALSE,"None","AGM","Malale","10"
"KAT7",-0.194613942274323,0.0322936298632592,FALSE,"None","AGM","Malale","10"
"KAT8",-0.163351063392712,0.00974748773480134,FALSE,"None","AGM","Malale","10"
"KATNA1",-0.00428053839749563,0.971293737313536,FALSE,"None","AGM","Malale","10"
"KATNAL1",-0.474752181349917,0.000865267502000569,FALSE,"None","AGM","Malale","10"
"KATNAL2",0.433204705179904,0.0987105238419672,FALSE,"None","AGM","Malale","10"
"KATNB1",0.175164804927373,0.153826796271625,FALSE,"None","AGM","Malale","10"
"KATNBL1",-2.68225556610132,1.15557166394741e-37,TRUE,"Down","AGM","Malale","10"
"KATNIP",0.105326724161684,0.441877625184137,FALSE,"None","AGM","Malale","10"
"KAZALD1",0.0753057386191291,0.820906066229147,FALSE,"None","AGM","Malale","10"
"KBTBD12",-0.442542157069362,0.00977534480224337,FALSE,"None","AGM","Malale","10"
"KBTBD2",-0.123456144464694,0.334188310750894,FALSE,"None","AGM","Malale","10"
"KBTBD3",0.449703808680181,0.00293193321645101,FALSE,"None","AGM","Malale","10"
"KBTBD4",0.137937412783531,0.306105098302767,FALSE,"None","AGM","Malale","10"
"KBTBD6",-0.177538349890943,0.172765108997352,FALSE,"None","AGM","Malale","10"
"KBTBD7",-0.153126357844807,0.389586735481855,FALSE,"None","AGM","Malale","10"
"KBTBD8",-0.506972735562224,0.00798492921301576,FALSE,"None","AGM","Malale","10"
"KCMF1",0.190222765328157,0.000939046328417485,FALSE,"None","AGM","Malale","10"
"KCNA2",-0.412632550878626,0.0357279550940215,FALSE,"None","AGM","Malale","10"
"KCNA3",0.250747059249179,0.0761722642109366,FALSE,"None","AGM","Malale","10"
"KCNAB1",-0.41158625646217,0.0222394182988061,FALSE,"None","AGM","Malale","10"
"KCNAB2",0.231105450588333,0.25504897988501,FALSE,"None","AGM","Malale","10"
"KCNAB3",0.326535996452521,0.307729158481199,FALSE,"None","AGM","Malale","10"
"KCNB1",0.102286211998859,0.698459235853245,FALSE,"None","AGM","Malale","10"
"KCNB2",0.10682631868672,0.60408693499877,FALSE,"None","AGM","Malale","10"
"KCNC1",0.229877261667785,0.464651742891549,FALSE,"None","AGM","Malale","10"
"KCNC2",-0.112317931905283,0.734181010115378,FALSE,"None","AGM","Malale","10"
"KCNC4",0.287666280639727,0.297424945678103,FALSE,"None","AGM","Malale","10"
"KCND2",1.82183637623733,1.58465554304742e-19,FALSE,"None","AGM","Malale","10"
"KCND3",0.127387638118692,0.664501204790456,FALSE,"None","AGM","Malale","10"
"KCNE3",-0.878727671732946,0.00206593798337631,FALSE,"None","AGM","Malale","10"
"KCNE4",-0.0723987482728135,0.813851835144059,FALSE,"None","AGM","Malale","10"
"KCNG3",0.370820110042844,0.0488263312424152,FALSE,"None","AGM","Malale","10"
"KCNG4",-0.0840240866190018,0.796595992290334,FALSE,"None","AGM","Malale","10"
"KCNH1",-0.0265686734951171,0.894307479015491,FALSE,"None","AGM","Malale","10"
"KCNH2",-1.5121899595213,0.0137022919939061,FALSE,"None","AGM","Malale","10"
"KCNH3",0.392564848988981,0.105743353276169,FALSE,"None","AGM","Malale","10"
"KCNH4",0.394048155467096,0.0755958016186383,FALSE,"None","AGM","Malale","10"
"KCNH5",0.136804392953934,0.53999394231812,FALSE,"None","AGM","Malale","10"
"KCNH6",-0.160898298722724,0.615090390429662,FALSE,"None","AGM","Malale","10"
"KCNH7",0.238482600022658,0.436836412471895,FALSE,"None","AGM","Malale","10"
"KCNH8",-0.249211630301563,0.297001002487999,FALSE,"None","AGM","Malale","10"
"KCNIP1",-0.391461871393483,0.111726915136374,FALSE,"None","AGM","Malale","10"
"KCNIP2",0.287731116493492,0.021993038484996,FALSE,"None","AGM","Malale","10"
"KCNIP4",-0.00466204531679583,0.978374438683202,FALSE,"None","AGM","Malale","10"
"KCNJ1",0.64668725786822,0.0128664961633605,FALSE,"None","AGM","Malale","10"
"KCNJ10",0.56258902147455,0.107110950160016,FALSE,"None","AGM","Malale","10"
"KCNJ13",-0.324896142962087,0.0653528524672208,FALSE,"None","AGM","Malale","10"
"KCNJ14",0.122168478376094,0.683919300483193,FALSE,"None","AGM","Malale","10"
"KCNJ15",0.497555510689901,0.14115516881924,FALSE,"None","AGM","Malale","10"
"KCNJ16",0.10366195823515,0.758810766729195,FALSE,"None","AGM","Malale","10"
"KCNJ2",-0.117431593680309,0.702876599616751,FALSE,"None","AGM","Malale","10"
"KCNJ5",0.521341783396026,0.0711403373451267,FALSE,"None","AGM","Malale","10"
"KCNJ6",0.0738365828251752,0.759412733909699,FALSE,"None","AGM","Malale","10"
"KCNJ8",-0.352161267037971,0.283900049145194,FALSE,"None","AGM","Malale","10"
"KCNK1",-0.561319298646624,0.0621519491261365,FALSE,"None","AGM","Malale","10"
"KCNK10",0.0524284193797588,0.875520083277817,FALSE,"None","AGM","Malale","10"
"KCNK12",0.0482583120164953,0.854484737286088,FALSE,"None","AGM","Malale","10"
"KCNK13",0.373683279994164,0.133062853212175,FALSE,"None","AGM","Malale","10"
"KCNK17",0.192413002823886,0.436616588039121,FALSE,"None","AGM","Malale","10"
"KCNK2",0.120055038174324,0.667469165397,FALSE,"None","AGM","Malale","10"
"KCNK3",0.0190314595037922,0.960464101386517,FALSE,"None","AGM","Malale","10"
"KCNK5",0.498534388288951,0.0172404384893269,FALSE,"None","AGM","Malale","10"
"KCNK6",-0.0265415473013879,0.903738571467607,FALSE,"None","AGM","Malale","10"
"KCNK7",0.445980836531631,0.0214513857662137,FALSE,"None","AGM","Malale","10"
"KCNK9",0.247200749179185,0.390955908697294,FALSE,"None","AGM","Malale","10"
"KCNMA1",1.98902625124963,3.31954087014551e-06,FALSE,"None","AGM","Malale","10"
"KCNMB1",-1.24272511874315,0.0204407866687862,FALSE,"None","AGM","Malale","10"
"KCNMB3",0.089211972384475,0.679870540384397,FALSE,"None","AGM","Malale","10"
"KCNMB4",-0.978398256604638,8.58548309921981e-11,FALSE,"None","AGM","Malale","10"
"KCNN1",-0.406292284517124,0.0867066451426172,FALSE,"None","AGM","Malale","10"
"KCNN2",-0.0740076979929401,0.80052576787508,FALSE,"None","AGM","Malale","10"
"KCNN3",0.435104395595391,0.0202343829191553,FALSE,"None","AGM","Malale","10"
"KCNN4",-1.06982727895976,0.000139778894313381,FALSE,"None","AGM","Malale","10"
"KCNQ1",0.43162745800042,0.0647985936816134,FALSE,"None","AGM","Malale","10"
"KCNQ2",1.55792810350069,3.54265097429064e-15,FALSE,"None","AGM","Malale","10"
"KCNQ3",-1.18705041595928,0.624153282291729,FALSE,"None","AGM","Malale","10"
"KCNQ4",0.461450826911905,0.0442552057571404,FALSE,"None","AGM","Malale","10"
"KCNQ5",-1.19878732000867,4.0328341176227e-07,FALSE,"None","AGM","Malale","10"
"KCNRG",-0.175467655149407,0.140107683031148,FALSE,"None","AGM","Malale","10"
"KCNS1",-0.0629759082408776,0.814741053413362,FALSE,"None","AGM","Malale","10"
"KCNS3",-0.0859436656405873,0.752450023356159,FALSE,"None","AGM","Malale","10"
"KCNT2",0.290019715559212,0.280716069016833,FALSE,"None","AGM","Malale","10"
"KCNU1",0.346997894349586,0.0975213812485334,FALSE,"None","AGM","Malale","10"
"KCNV2",0.0228220258599908,0.924966021625537,FALSE,"None","AGM","Malale","10"
"KCP",0.0156905514564057,0.967559758794554,FALSE,"None","AGM","Malale","10"
"KCTD10",0.0578078621722381,0.705663477297435,FALSE,"None","AGM","Malale","10"
"KCTD13",0.17570341872995,0.0323213035317711,FALSE,"None","AGM","Malale","10"
"KCTD14",3.2394558404427,1.58539313029003e-40,TRUE,"Up","AGM","Malale","10"
"KCTD16",-0.0761891520715399,0.768411344837017,FALSE,"None","AGM","Malale","10"
"KCTD17",0.23836373697597,0.194306090096393,FALSE,"None","AGM","Malale","10"
"KCTD18",0.401357217534638,1.53773618354429e-05,FALSE,"None","AGM","Malale","10"
"KCTD19",0.483940776223052,0.00533925025860894,FALSE,"None","AGM","Malale","10"
"KCTD2",0.183011054580339,0.0636038253074695,FALSE,"None","AGM","Malale","10"
"KCTD20",-0.715561904009866,2.30731679887485e-12,FALSE,"None","AGM","Malale","10"
"KCTD21",-0.0402244380403077,0.788299088293772,FALSE,"None","AGM","Malale","10"
"KCTD3",-0.519967294707947,0.013397962864854,FALSE,"None","AGM","Malale","10"
"KCTD4",-0.743575744023812,0.0062859149963131,FALSE,"None","AGM","Malale","10"
"KCTD5",0.436777410220654,0.000366139970289988,FALSE,"None","AGM","Malale","10"
"KCTD6",-0.370441520612822,0.0718380352275445,FALSE,"None","AGM","Malale","10"
"KCTD8",1.83541558664526,2.58946281832803e-14,FALSE,"None","AGM","Malale","10"
"KCTD9",-0.32932360275076,0.00961748480975753,FALSE,"None","AGM","Malale","10"
"KDELR1",0.068742201020703,0.639588220957513,FALSE,"None","AGM","Malale","10"
"KDELR2",0.0827003659141551,0.29113701137728,FALSE,"None","AGM","Malale","10"
"KDELR3",0.136391632016543,0.286661195119106,FALSE,"None","AGM","Malale","10"
"KDF1",0.0990380297879772,0.609579505813176,FALSE,"None","AGM","Malale","10"
"KDM1A",-0.256013918527987,0.0097306518444287,FALSE,"None","AGM","Malale","10"
"KDM1B",-0.340164967369003,0.00872878151011873,FALSE,"None","AGM","Malale","10"
"KDM2A",0.309922670258499,0.000484082381027137,FALSE,"None","AGM","Malale","10"
"KDM3A",-0.478760132320387,7.84153934773821e-11,FALSE,"None","AGM","Malale","10"
"KDM3B",-0.0138075805978457,0.848774793749905,FALSE,"None","AGM","Malale","10"
"KDM4A",0.0758626422297781,0.32336106280789,FALSE,"None","AGM","Malale","10"
"KDM4B",0.261107470424953,0.0726677563216186,FALSE,"None","AGM","Malale","10"
"KDM4C",-0.216364743091792,0.0218285127563121,FALSE,"None","AGM","Malale","10"
"KDM4D",0.375978771901861,0.139485085708611,FALSE,"None","AGM","Malale","10"
"KDM5A",-0.267629239011461,3.25806722722319e-06,FALSE,"None","AGM","Malale","10"
"KDM5B",-1.58508069361377,1.52344883096001e-11,FALSE,"None","AGM","Malale","10"
"KDM5C",0.0339291974935373,0.892104222228062,FALSE,"None","AGM","Malale","10"
"KDM5D",-0.00551072420720687,0.974407258585383,FALSE,"None","AGM","Malale","10"
"KDM6A",-0.230730239944005,0.333115663766163,FALSE,"None","AGM","Malale","10"
"KDM7A",-1.47066885999309,1.32053363174151e-15,FALSE,"None","AGM","Malale","10"
"KDM8",0.549119917152893,6.71064486900838e-05,FALSE,"None","AGM","Malale","10"
"KDR",2.16479382556625,0.00228930580053766,TRUE,"Up","AGM","Malale","10"
"KDSR",-0.196380240101364,0.0627746382695512,FALSE,"None","AGM","Malale","10"
"KEAP1",0.865711284053857,1.95830941541183e-14,FALSE,"None","AGM","Malale","10"
"KGD4",-0.052783720179274,0.804397162151089,FALSE,"None","AGM","Malale","10"
"KHDC4",0.0499487554872409,0.600219896625013,FALSE,"None","AGM","Malale","10"
"KHDRBS1",0.1878662142467,0.0289053321012321,FALSE,"None","AGM","Malale","10"
"KHDRBS3",-1.25573339452951,0.000235176759932991,FALSE,"None","AGM","Malale","10"
"KHK",-0.220650915238909,0.151379847625771,FALSE,"None","AGM","Malale","10"
"KHNYN",0.466029698958124,9.44714816313453e-08,FALSE,"None","AGM","Malale","10"
"KHSRP",0.542472409148784,4.29840957871452e-09,FALSE,"None","AGM","Malale","10"
"KIAA0040",-0.385668914171509,0.0311965920001806,FALSE,"None","AGM","Malale","10"
"KIAA0232",0.0535595272219969,0.651248663712834,FALSE,"None","AGM","Malale","10"
"KIAA0319",0.109721635053863,0.628693023556487,FALSE,"None","AGM","Malale","10"
"KIAA0319L",0.432170514329831,5.27597202962302e-07,FALSE,"None","AGM","Malale","10"
"KIAA0408",0.65871210087208,0.02965618622643,FALSE,"None","AGM","Malale","10"
"KIAA0513",0.331853097941171,0.195351395540897,FALSE,"None","AGM","Malale","10"
"KIAA0586",-0.289978409190377,0.0236169147459761,FALSE,"None","AGM","Malale","10"
"KIAA0753",-0.25189587079263,0.00761886395779849,FALSE,"None","AGM","Malale","10"
"KIAA0825",-0.875695602926743,6.56730388141447e-10,FALSE,"None","AGM","Malale","10"
"KIAA0930",0.180104185642828,0.365816823036745,FALSE,"None","AGM","Malale","10"
"KIAA1143",-0.17087099514987,0.217350844868765,FALSE,"None","AGM","Malale","10"
"KIAA1191",0.0373172238784273,0.771609145472074,FALSE,"None","AGM","Malale","10"
"KIAA1217",-0.0711479222313467,0.754286118894071,FALSE,"None","AGM","Malale","10"
"KIAA1328",-0.578274830742437,0.000741945357336639,FALSE,"None","AGM","Malale","10"
"KIAA1549",-0.0845613795976003,0.787051962049597,FALSE,"None","AGM","Malale","10"
"KIAA1549L",0.387762909269413,0.15343040122338,FALSE,"None","AGM","Malale","10"
"KIAA1614",0.309182528043489,0.338322293418745,FALSE,"None","AGM","Malale","10"
"KIAA1671",0.0676251722785006,0.797977069477401,FALSE,"None","AGM","Malale","10"
"KIAA1755",0.586621250847545,0.0883934326019962,FALSE,"None","AGM","Malale","10"
"KIAA1958",-0.542381042410692,2.5439409068503e-06,FALSE,"None","AGM","Malale","10"
"KIAA2012",0.0897085550346312,0.707922303763454,FALSE,"None","AGM","Malale","10"
"KIAA2013",0.292118718810138,0.00204632765970674,FALSE,"None","AGM","Malale","10"
"KICS2",0.320816387051063,0.00512096115951811,FALSE,"None","AGM","Malale","10"
"KIDINS220",-0.104272327508589,0.201198832632118,FALSE,"None","AGM","Malale","10"
"KIF11",-0.38902206351277,0.0120643775864166,FALSE,"None","AGM","Malale","10"
"KIF13A",0.528010979533933,0.0106425532032061,FALSE,"None","AGM","Malale","10"
"KIF13B",0.0859521668204996,0.63464046926405,FALSE,"None","AGM","Malale","10"
"KIF14",-0.536879226499419,0.000238149189522594,FALSE,"None","AGM","Malale","10"
"KIF15",-0.108533636076538,0.739058896053109,FALSE,"None","AGM","Malale","10"
"KIF17",1.04733974017277,8.41824915131639e-07,FALSE,"None","AGM","Malale","10"
"KIF18A",-0.6554568006767,0.000612550140764208,FALSE,"None","AGM","Malale","10"
"KIF18B",0.258091298350452,0.311083257495949,FALSE,"None","AGM","Malale","10"
"KIF19",0.144533943633421,0.646422596822138,FALSE,"None","AGM","Malale","10"
"KIF1A",1.15303067580611,0.00377497105383406,FALSE,"None","AGM","Malale","10"
"KIF1B",-0.200251494072009,0.0819456270306856,FALSE,"None","AGM","Malale","10"
"KIF1C",0.291347922166257,0.0243163322045634,FALSE,"None","AGM","Malale","10"
"KIF20A",0.15074437558036,0.532297752660947,FALSE,"None","AGM","Malale","10"
"KIF20B",-0.403875155900756,0.0258048230922854,FALSE,"None","AGM","Malale","10"
"KIF21B",0.181491744857701,0.332016342528665,FALSE,"None","AGM","Malale","10"
"KIF22",-0.122405364488746,0.242365832704921,FALSE,"None","AGM","Malale","10"
"KIF23",-0.226865441357886,0.278429919310391,FALSE,"None","AGM","Malale","10"
"KIF24",-0.411563832920094,0.014870049832341,FALSE,"None","AGM","Malale","10"
"KIF27",-0.237547585884295,0.0704351198324526,FALSE,"None","AGM","Malale","10"
"KIF2A",-0.349906156908247,0.00197423557164353,FALSE,"None","AGM","Malale","10"
"KIF2C",0.19937626264462,0.298740066611558,FALSE,"None","AGM","Malale","10"
"KIF3B",0.237342574451947,0.113377163827614,FALSE,"None","AGM","Malale","10"
"KIF3C",-0.240115819907614,0.112410204853631,FALSE,"None","AGM","Malale","10"
"KIF4A",0.208551081158912,0.32489861184857,FALSE,"None","AGM","Malale","10"
"KIF4B",-0.340573738347803,0.289999549021745,FALSE,"None","AGM","Malale","10"
"KIF5A",0.184117119584202,0.309555213883053,FALSE,"None","AGM","Malale","10"
"KIF5B",-0.44307892977734,1.16426863866197e-06,FALSE,"None","AGM","Malale","10"
"KIF5C",0.123051501215224,0.624481290344455,FALSE,"None","AGM","Malale","10"
"KIF6",0.207038616000138,0.416385961460884,FALSE,"None","AGM","Malale","10"
"KIF7",0.235462301445896,0.364125193156593,FALSE,"None","AGM","Malale","10"
"KIF9",0.207017360178887,0.175771891102585,FALSE,"None","AGM","Malale","10"
"KIFAP3",-0.483964608026059,0.000540399159856373,FALSE,"None","AGM","Malale","10"
"KIFBP",-0.0124088777528353,0.924966021625537,FALSE,"None","AGM","Malale","10"
"KIFC1",0.547245706262878,0.006807415908885,FALSE,"None","AGM","Malale","10"
"KIFC2",-0.0332230900544644,0.806075986211676,FALSE,"None","AGM","Malale","10"
"KIFC3",-0.284767008895186,0.348047103736278,FALSE,"None","AGM","Malale","10"
"KIN",-0.103322252294511,0.268417404319228,FALSE,"None","AGM","Malale","10"
"KIR2DL4",0.907942357496683,0.0215569893108676,FALSE,"None","AGM","Malale","10"
"KIRREL1",-0.18177835096701,0.561676734469487,FALSE,"None","AGM","Malale","10"
"KIRREL2",0.316127615031942,0.291120298529441,FALSE,"None","AGM","Malale","10"
"KIRREL3",0.973534958775412,0.000164808918319489,FALSE,"None","AGM","Malale","10"
"KIT",-1.45342379559798,9.65756616904372e-08,FALSE,"None","AGM","Malale","10"
"KITLG",3.14263553684862,2.52348853939936e-11,TRUE,"Up","AGM","Malale","10"
"KIZ",-0.285028147116912,0.00691182679262332,FALSE,"None","AGM","Malale","10"
"KL",0.767772097399399,0.0636947160321137,FALSE,"None","AGM","Malale","10"
"KLB",0.282678625434028,0.179946174013035,FALSE,"None","AGM","Malale","10"
"KLC1",-0.0591211211711512,0.47648590283173,FALSE,"None","AGM","Malale","10"
"KLC2",0.329962158039235,0.0257307098115455,FALSE,"None","AGM","Malale","10"
"KLC3",0.0532036604391899,0.852424409673998,FALSE,"None","AGM","Malale","10"
"KLC4",-0.104556555234175,0.369953643993371,FALSE,"None","AGM","Malale","10"
"KLF1",-4.79153069071941,6.06826587864882e-29,TRUE,"Down","AGM","Malale","10"
"KLF10",-0.154671813190825,0.48821886927702,FALSE,"None","AGM","Malale","10"
"KLF11",0.594696443053718,0.0019485397097721,FALSE,"None","AGM","Malale","10"
"KLF12",-0.377220972448636,0.0247144249226686,FALSE,"None","AGM","Malale","10"
"KLF15",-0.70126505622915,0.0194588327604819,FALSE,"None","AGM","Malale","10"
"KLF17",-0.270467698828562,0.395636720766896,FALSE,"None","AGM","Malale","10"
"KLF3",-0.703717717149628,2.73034050246029e-06,FALSE,"None","AGM","Malale","10"
"KLF4",-0.210019664433707,0.471357327827802,FALSE,"None","AGM","Malale","10"
"KLF6",0.00159548086093921,0.999872144616712,FALSE,"None","AGM","Malale","10"
"KLF7",-0.98150585056992,2.02459012544456e-08,FALSE,"None","AGM","Malale","10"
"KLF8",-0.0409876635425702,0.848121061929271,FALSE,"None","AGM","Malale","10"
"KLF9",0.340561617638013,0.00801271186464846,FALSE,"None","AGM","Malale","10"
"KLHDC1",-0.144900077760049,0.260998585524699,FALSE,"None","AGM","Malale","10"
"KLHDC10",0.0343592812536251,0.731638803437759,FALSE,"None","AGM","Malale","10"
"KLHDC2",-0.535157301576665,1.26697456168514e-07,FALSE,"None","AGM","Malale","10"
"KLHDC3",-0.120800360350255,0.267036005120092,FALSE,"None","AGM","Malale","10"
"KLHDC4",0.693871900609294,3.11871508317518e-05,FALSE,"None","AGM","Malale","10"
"KLHDC8A",-4.40094809159342,1.51805284842513e-12,TRUE,"Down","AGM","Malale","10"
"KLHDC8B",-0.0101062461307631,0.965391267112526,FALSE,"None","AGM","Malale","10"
"KLHDC9",0.0798929129476256,0.812335461388051,FALSE,"None","AGM","Malale","10"
"KLHL1",0.167484451772871,0.461930416617012,FALSE,"None","AGM","Malale","10"
"KLHL10",0.281671778742845,0.0691543199037898,FALSE,"None","AGM","Malale","10"
"KLHL11",-0.155243618449593,0.177935021996377,FALSE,"None","AGM","Malale","10"
"KLHL12",-0.56397161186385,0.000241670842883176,FALSE,"None","AGM","Malale","10"
"KLHL13",-1.12324822399523,5.12319952252786e-05,FALSE,"None","AGM","Malale","10"
"KLHL14",-1.43737340071014,2.7340781384723e-06,FALSE,"None","AGM","Malale","10"
"KLHL15",-0.0430815514141066,0.691067450619614,FALSE,"None","AGM","Malale","10"
"KLHL2",-0.22705172077061,0.232721532549886,FALSE,"None","AGM","Malale","10"
"KLHL20",-0.102563223746137,0.277196189432049,FALSE,"None","AGM","Malale","10"
"KLHL22",-0.141917793159539,0.184819772381186,FALSE,"None","AGM","Malale","10"
"KLHL25",0.0404697783860636,0.888951342178564,FALSE,"None","AGM","Malale","10"
"KLHL26",0.557810070378841,8.12051375727966e-05,FALSE,"None","AGM","Malale","10"
"KLHL28",-0.23899112129734,0.00259563010020626,FALSE,"None","AGM","Malale","10"
"KLHL29",0.838525545871788,0.00266118335532968,FALSE,"None","AGM","Malale","10"
"KLHL3",-0.367942602154891,0.101663211979124,FALSE,"None","AGM","Malale","10"
"KLHL30",-0.121619641776908,0.705284925739287,FALSE,"None","AGM","Malale","10"
"KLHL32",-0.677338251116165,4.82493492566233e-10,FALSE,"None","AGM","Malale","10"
